Type,Sector,Region,Fuel,Year,Value
Final Energy Demand [TWh],Total,Total,LBG,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,LBG,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,LBG,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,LBG,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,LBG,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,LSG,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,LSG,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,LSG,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,LSG,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,LSG,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,LSG,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,LSG,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,LH2,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,LH2,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,LH2,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,LH2,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,LH2,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,LH2,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,LH2,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,Air,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,Air,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,Air,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,Air,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,Air,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,Air,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,Air,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,DAC_Dummy,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,ETS,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,ETS,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,ETS,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,ETS,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,ETS,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,ETS,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,ETS,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,ETS_Source,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,ETS_Source,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,ETS_Source,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,ETS_Source,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,ETS_Source,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,ETS_Source,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,ETS_Source,2050,1139.8210223099359
Final Energy Demand [TWh],Total,Total,Heat_District,2018,1300.955516018037
Final Energy Demand [TWh],Total,Total,Heat_District,2025,1262.3158362367892
Final Energy Demand [TWh],Total,Total,Heat_District,2030,1237.069519512051
Final Energy Demand [TWh],Total,Total,Heat_District,2035,1212.2018975381857
Final Energy Demand [TWh],Total,Total,Heat_District,2040,1187.7079210518452
Final Energy Demand [TWh],Total,Total,Heat_District,2045,1163.5826039054841
Final Energy Demand [TWh],Total,Total,Heat_District,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Commercial,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Area_Rooftop_Residential,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Biomass,2018,1484.1648652940573
Final Energy Demand [TWh],Total,EU27,Biomass,2025,1680.575260649031
Final Energy Demand [TWh],Total,EU27,Biomass,2030,1684.156841212051
Final Energy Demand [TWh],Total,EU27,Biomass,2035,1639.2873026819318
Final Energy Demand [TWh],Total,EU27,Biomass,2040,1501.0279815127035
Final Energy Demand [TWh],Total,EU27,Biomass,2045,1587.3836672668958
Final Energy Demand [TWh],Total,EU27,Biomass,2050,1531.9947073980766
Final Energy Demand [TWh],Total,EU27,Hardcoal,2018,3177.352680815145
Final Energy Demand [TWh],Total,EU27,Hardcoal,2025,2852.2268166243684
Final Energy Demand [TWh],Total,EU27,Hardcoal,2030,2590.4532885665667
Final Energy Demand [TWh],Total,EU27,Hardcoal,2035,2305.5638426049727
Final Energy Demand [TWh],Total,EU27,Hardcoal,2040,1957.2970310539229
Final Energy Demand [TWh],Total,EU27,Hardcoal,2045,1183.0547628980341
Final Energy Demand [TWh],Total,EU27,Hardcoal,2050,1156.117961227436
Final Energy Demand [TWh],Total,EU27,H2,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,H2,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,H2,2030,1239.105455376555
Final Energy Demand [TWh],Total,EU27,H2,2035,1262.7293599052841
Final Energy Demand [TWh],Total,EU27,H2,2040,1391.1119936799153
Final Energy Demand [TWh],Total,EU27,H2,2045,1355.4504736612566
Final Energy Demand [TWh],Total,EU27,H2,2050,1528.3904060078323
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2018,5345.369971772319
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2025,4318.927556932052
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2030,4198.200787173064
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2035,4296.03128262487
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2040,3905.114004926215
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2045,2783.4349920323716
Final Energy Demand [TWh],Total,EU27,Gas_Natural,2050,1299.6308390314098
Final Energy Demand [TWh],Total,EU27,Nuclear,2018,2547.699722596959
Final Energy Demand [TWh],Total,EU27,Nuclear,2025,2394.9605789184407
Final Energy Demand [TWh],Total,EU27,Nuclear,2030,2020.9323154749356
Final Energy Demand [TWh],Total,EU27,Nuclear,2035,1602.8478012743012
Final Energy Demand [TWh],Total,EU27,Nuclear,2040,1341.727158220821
Final Energy Demand [TWh],Total,EU27,Nuclear,2045,1267.2101109477417
Final Energy Demand [TWh],Total,EU27,Nuclear,2050,1148.5556373172533
Final Energy Demand [TWh],Total,EU27,Oil,2018,3764.516570023588
Final Energy Demand [TWh],Total,EU27,Oil,2025,3485.3653650197884
Final Energy Demand [TWh],Total,EU27,Oil,2030,2455.5411173214325
Final Energy Demand [TWh],Total,EU27,Oil,2035,1750.460145426671
Final Energy Demand [TWh],Total,EU27,Oil,2040,1409.0823163860962
Final Energy Demand [TWh],Total,EU27,Oil,2045,1231.2315665452338
Final Energy Demand [TWh],Total,EU27,Oil,2050,1186.323975708279
Final Energy Demand [TWh],Total,EU27,Power,2018,1418.9010256194777
Final Energy Demand [TWh],Total,EU27,Power,2025,1697.7564987482656
Final Energy Demand [TWh],Total,EU27,Power,2030,1899.8523735429217
Final Energy Demand [TWh],Total,EU27,Power,2035,2071.024864150141
Final Energy Demand [TWh],Total,EU27,Power,2040,2286.4515090637287
Final Energy Demand [TWh],Total,EU27,Power,2045,2467.9583836619063
Final Energy Demand [TWh],Total,EU27,Power,2050,2345.897200150959
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Mobility_Freight,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Mobility_Passenger,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Lignite,2018,1514.8984863305845
Final Energy Demand [TWh],Total,EU27,Lignite,2025,1406.0029984628425
Final Energy Demand [TWh],Total,EU27,Lignite,2030,1294.9046278269525
Final Energy Demand [TWh],Total,EU27,Lignite,2035,1212.2728060217335
Final Energy Demand [TWh],Total,EU27,Lignite,2040,1187.711491572226
Final Energy Demand [TWh],Total,EU27,Lignite,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Lignite,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Gas_Bio,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2040,1195.2321559317204
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2045,1196.2426990684996
Final Energy Demand [TWh],Total,EU27,Gas_Synth,2050,2271.331090359046
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Heat_Low_Residential,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Heat_Low_Industrial,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Heat_Medium_Industrial,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Heat_High_Industrial,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Biofuel,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Biofuel,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Biofuel,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Biofuel,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Biofuel,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Biofuel,2045,1165.1954842445691
Final Energy Demand [TWh],Total,EU27,Biofuel,2050,1141.482943243515
Final Energy Demand [TWh],Total,EU27,Powerfuel,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Powerfuel,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Powerfuel,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Powerfuel,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Powerfuel,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Powerfuel,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Powerfuel,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,LNG,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,LNG,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,LNG,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,LNG,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,LNG,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,LNG,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,LNG,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,LBG,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,LBG,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,LBG,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,LBG,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,LBG,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,LBG,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,LBG,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,LSG,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,LSG,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,LSG,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,LSG,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,LSG,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,LSG,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,LSG,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,LH2,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,LH2,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,LH2,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,LH2,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,LH2,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,LH2,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,LH2,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Air,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Air,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Air,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Air,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Air,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Air,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,Air,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,DAC_Dummy,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,ETS,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,ETS,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,ETS,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,ETS,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,ETS,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,ETS,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,ETS,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,ETS_Source,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,ETS_Source,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,ETS_Source,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,ETS_Source,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,ETS_Source,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,ETS_Source,2045,1163.5826039054841
Final Energy Demand [TWh],Total,EU27,ETS_Source,2050,1139.8210223099359
Final Energy Demand [TWh],Total,EU27,Heat_District,2018,1300.955516018037
Final Energy Demand [TWh],Total,EU27,Heat_District,2025,1262.3158362367892
Final Energy Demand [TWh],Total,EU27,Heat_District,2030,1237.069519512051
Final Energy Demand [TWh],Total,EU27,Heat_District,2035,1212.2018975381857
Final Energy Demand [TWh],Total,EU27,Heat_District,2040,1187.7079210518452
Final Energy Demand [TWh],Total,EU27,Heat_District,2045,1163.5826039054841
