Region,Sector,Technology,Mode_of_operation,Fuel,Timeslice,Type,Unit,PathwayScenario,Year,Value
DolAmroth,Power,RES_Wind_Onshore_Avg,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2030,4.704984303831396
DolAmroth,Power,RES_Wind_Onshore_Avg,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2035,4.131510461498132
DolAmroth,Power,RES_Wind_Onshore_Avg,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2040,2.3003216555855746
DolAmroth,Power,RES_Wind_Onshore_Avg,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2045,2.300321655585574
DolAmroth,Power,RES_Wind_Onshore_Avg,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2050,2.300321655585574
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,8,Production,PJ,Gondor_globalLimit_364,2040,7.389358718091551
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,8,Production,PJ,Gondor_globalLimit_364,2045,22.360327714347548
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,8,Production,PJ,Gondor_globalLimit_364,2050,23.980417109903993
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2040,2.3493667121524715
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2045,7.109224441397272
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2050,7.624314348632761
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2040,0.08260615815489669
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2045,0.24996766810689675
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2050,0.26807876082009097
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2040,0.053910249287999326
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2045,0.16313334989279935
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2050,0.1749529713938447
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2040,1.144960276394585
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2045,3.464669665773785
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2050,3.715697944801402
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2040,8.719447612277785
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2045,26.385199790242588
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2050,28.29690622522394
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2040,19.52286262282452
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2045,59.07652109238612
DolAmroth,Power,RES_Wind_Onshore_Opt,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2050,63.35683605783849
DolAmroth,Power,P_Gas_CCGT,3,Power,5784,Production,PJ,Gondor_globalLimit_364,2045,0.07920303585313086
Gondor,Power,P_Coal_Hardcoal,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2018,10.208370400040556
Gondor,Power,P_Coal_Hardcoal,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2018,45.628086857142854
Gondor,Power,P_Coal_Hardcoal,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2025,32.22464622582857
Gondor,Power,P_Coal_Hardcoal,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2030,22.464608330057146
Gondor,Power,P_Coal_Hardcoal,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2035,15.897966163200001
Gondor,Power,P_Coal_Hardcoal,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2040,15.897966163200001
Gondor,Power,P_Coal_Hardcoal,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2018,45.628086857142854
Gondor,Power,P_Coal_Hardcoal,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2025,32.22464622582857
Gondor,Power,P_Coal_Hardcoal,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2030,22.464608330057146
Gondor,Power,P_Coal_Hardcoal,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2035,15.897966163200001
Gondor,Power,P_Coal_Hardcoal,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2040,6.079357223291432
Gondor,Power,P_Coal_Hardcoal,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2018,45.628086857142854
Gondor,Power,P_Coal_Hardcoal,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2025,32.22464622582857
Gondor,Power,P_Coal_Hardcoal,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2030,22.464608330057146
Gondor,Power,P_Coal_Hardcoal,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2035,15.897966163200001
Gondor,Power,P_Coal_Hardcoal,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2040,15.897966163200001
Gondor,Power,P_Coal_Hardcoal,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2018,45.628086857142854
Gondor,Power,P_Coal_Hardcoal,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2025,32.22464622582857
Gondor,Power,P_Coal_Hardcoal,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2030,22.464608330057146
Gondor,Power,P_Coal_Hardcoal,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2035,15.897966163200001
Gondor,Power,P_Coal_Hardcoal,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2040,15.897966163200001
Gondor,Power,P_Coal_Lignite,1,Power,8,Production,PJ,Gondor_globalLimit_364,2025,5.156932885204092
Gondor,Power,P_Coal_Lignite,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2025,24.53080019657143
Gondor,Power,P_Coal_Lignite,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2018,55.35674944421278
Gondor,Power,P_Coal_Lignite,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2025,24.53080019657143
Gondor,Power,P_Coal_Lignite,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2030,16.88087120091428
Gondor,Power,P_Coal_Lignite,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2018,78.38908173812571
Gondor,Power,P_Coal_Lignite,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2025,24.53080019657143
Gondor,Power,P_Coal_Lignite,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2030,16.88087120091428
Gondor,Power,P_Coal_Lignite,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2018,60.4517206237123
Gondor,Power,P_Coal_Lignite,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2025,24.53080019657143
Gondor,Power,P_Coal_Lignite,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2030,16.88087120091428
Gondor,Power,P_Coal_Lignite,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2018,41.32938272753824
Gondor,Power,P_Coal_Lignite,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2025,24.53080019657143
Gondor,Power,P_Coal_Lignite,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2030,16.88087120091428
Gondor,Power,P_Gas_CCGT,1,Power,8,Production,PJ,Gondor_globalLimit_364,2040,6.823180717684804
Gondor,Power,P_Gas_CCGT,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2035,13.113166027238552
Gondor,Power,P_Gas_CCGT,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2040,25.68145091939209
Gondor,Power,P_Gas_CCGT,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2030,9.549545378991922
Gondor,Power,P_Gas_CCGT,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2035,35.78411273636648
Gondor,Power,P_Gas_CCGT,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2040,45.42780224162239
Gondor,Power,P_Gas_CCGT,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2025,56.290762804390575
Gondor,Power,P_Gas_CCGT,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2030,139.28492828776834
Gondor,Power,P_Gas_CCGT,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2035,244.57640150102935
Gondor,Power,P_Gas_CCGT,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2040,259.0902414097353
Gondor,Power,P_Gas_CCGT,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2025,108.29019592338855
Gondor,Power,P_Gas_CCGT,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2030,183.15540365926557
Gondor,Power,P_Gas_CCGT,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2035,222.47376328622946
Gondor,Power,P_Gas_CCGT,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2040,192.4698810172529
Gondor,Power,P_Gas_CCGT,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2045,138.4551988481217
Gondor,Power,P_Gas_CCGT,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2025,54.983322805644924
Gondor,Power,P_Gas_CCGT,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2030,100.51604954516071
Gondor,Power,P_Gas_CCGT,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2035,127.45876957502857
Gondor,Power,P_Gas_CCGT,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2040,92.1135223202854
Gondor,Power,P_Gas_CCGT,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2045,114.54274946170835
Gondor,Power,P_Gas_CCGT,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2025,61.96431880482717
Gondor,Power,P_Gas_CCGT,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2030,116.48813406923956
Gondor,Power,P_Gas_CCGT,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2035,96.0806328731282
Gondor,Power,P_Gas_CCGT,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2040,67.79521118424725
Gondor,Power,P_Gas_CCGT,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2045,16.495874525449224
Gondor,Power,P_Nuclear,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2018,47.87164800000001
Gondor,Power,P_Nuclear,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2018,47.87164800000001
Gondor,Power,P_Nuclear,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2018,47.87164800000001
Gondor,Power,P_Nuclear,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2018,47.87164800000001
Gondor,Power,P_Nuclear,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2018,47.87164800000001
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2018,20.757569335729787
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2030,33.97890891919301
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2040,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,8,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2018,18.372125086293185
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2030,41.82266672305075
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2040,24.855892702526717
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2018,23.350184261485715
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2030,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2040,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2018,23.350184261485715
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2030,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2040,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2018,23.350184261485715
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2030,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2040,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2018,23.350184261485715
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2030,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2040,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2018,23.350184261485715
Gondor,Power,RES_Hydro_Large,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2025,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2030,45.412620858751275
Gondor,Power,RES_Hydro_Large,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2035,29.677648177810294
Gondor,Power,RES_Hydro_Large,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2045,14.547866753828574
Gondor,Power,RES_Hydro_Large,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2050,14.547866753828574
Gondor,Power,RES_Hydro_Small,1,Power,8,Production,PJ,Gondor_globalLimit_364,2025,15.784438267495545
Gondor,Power,RES_Hydro_Small,1,Power,8,Production,PJ,Gondor_globalLimit_364,2030,15.784438267495545
Gondor,Power,RES_Hydro_Small,1,Power,8,Production,PJ,Gondor_globalLimit_364,2035,15.784438267495545
Gondor,Power,RES_Hydro_Small,1,Power,8,Production,PJ,Gondor_globalLimit_364,2040,15.784438267495545
Gondor,Power,RES_Hydro_Small,1,Power,8,Production,PJ,Gondor_globalLimit_364,2045,15.784438267495545
Gondor,Power,RES_Hydro_Small,1,Power,8,Production,PJ,Gondor_globalLimit_364,2050,15.784438267495545
Gondor,Power,RES_Hydro_Small,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2025,17.569931028446923
Gondor,Power,RES_Hydro_Small,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2045,17.569931028446923
Gondor,Power,RES_Hydro_Small,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2050,17.569931028446923
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2018,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2025,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2030,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2035,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2040,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2045,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2050,19.463204430317628
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2018,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2025,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2030,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2035,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2040,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2045,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2050,17.857091496015858
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2018,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2025,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2030,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2035,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2040,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2045,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,5784,Production,PJ,Gondor_globalLimit_364,2050,16.284518802496184
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2018,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2025,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2030,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2035,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2040,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2045,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,7228,Production,PJ,Gondor_globalLimit_364,2050,13.767823335006804
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2018,15.165884946506527
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2025,15.165884946506527
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2030,15.165884946506527
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2035,15.165884946506527
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2040,15.165884946506527
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2045,15.165884946506527
Gondor,Power,RES_Hydro_Small,1,Power,8672,Production,PJ,Gondor_globalLimit_364,2050,15.165884946506527
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2018,30.065412002177826
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2025,29.06570230511441
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2030,28.142627668477928
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2035,46.850556269563604
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2040,59.68948354527433
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2045,59.68948354527433
Gondor,Power,RES_PV_Utility_Avg,1,Power,8,Production,PJ,Gondor_globalLimit_364,2050,59.68948354527433
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2018,86.13894092657041
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2025,83.27472158599302
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2030,80.63006560754555
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2035,134.229236525632
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2040,171.01341889715147
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2045,171.01341889715147
Gondor,Power,RES_PV_Utility_Avg,1,Power,1452,Production,PJ,Gondor_globalLimit_364,2050,171.01341889715147
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2018,112.48417520570055
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2025,108.74394637693302
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2030,105.29043344493542
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2035,175.28268628177753
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2040,223.3171567566768
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2045,223.3171567566768
Gondor,Power,RES_PV_Utility_Avg,1,Power,2896,Production,PJ,Gondor_globalLimit_364,2050,223.3171567566768
Gondor,Power,RES_PV_Utility_Avg,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2018,0.017343031656342857
Gondor,Power,RES_PV_Utility_Avg,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2025,0.01676635580962345
Gondor,Power,RES_PV_Utility_Avg,1,Power,4340,Production,PJ,Gondor_globalLimit_364,2030,0.016233886384518142
