Region,Technology,Fuel,Mode_of_operation,Year,Value,Variable
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,4,2050,11.87786003168391,OandM
Gondor,HHI_BF_BOF,Heat_High_Industrial,4,2050,11.87786003168391,OandM
Rohan,HHI_BF_BOF,Heat_High_Industrial,4,2050,11.87786003168391,OandM
Harad,HHI_BF_BOF,Heat_High_Industrial,4,2050,11.87786003168391,OandM
Mordor,HHI_BF_BOF,Heat_High_Industrial,4,2050,11.87786003168391,OandM
DolAmroth,X_Liquifier,LH2,4,2050,0.03600000000000001,OandM
Gondor,X_Liquifier,LH2,4,2050,0.03600000000000001,OandM
Rohan,X_Liquifier,LH2,4,2050,0.03600000000000001,OandM
Harad,X_Liquifier,LH2,4,2050,0.03600000000000001,OandM
Mordor,X_Liquifier,LH2,4,2050,0.03600000000000001,OandM
DolAmroth,X_Electrolysis,H2,1,2018,83.80396037549257,Fuelcosts
Gondor,X_Electrolysis,H2,1,2018,78.64100533924838,Fuelcosts
Rohan,X_Electrolysis,H2,1,2018,99.65736780691518,Fuelcosts
Harad,X_Electrolysis,H2,1,2018,74.77840441061386,Fuelcosts
Mordor,X_Electrolysis,H2,1,2018,82.84882698595776,Fuelcosts
DolAmroth,X_SMR,H2,1,2018,28.047804227609564,Fuelcosts
Gondor,X_SMR,H2,1,2018,28.04780422760956,Fuelcosts
Rohan,X_SMR,H2,1,2018,28.047804227609564,Fuelcosts
Harad,X_SMR,H2,1,2018,28.04780422760956,Fuelcosts
Mordor,X_SMR,H2,1,2018,28.04780422760956,Fuelcosts
DolAmroth,CHP_Biomass_Solid,Power,1,2018,39.830229311606004,Fuelcosts
Gondor,CHP_Biomass_Solid,Power,1,2018,38.84926581873316,Fuelcosts
Rohan,CHP_Biomass_Solid,Power,1,2018,39.45161867257026,Fuelcosts
Harad,CHP_Biomass_Solid,Power,1,2018,39.221662891537726,Fuelcosts
Mordor,CHP_Biomass_Solid,Power,1,2018,39.46880151161674,Fuelcosts
DolAmroth,CHP_Coal_Hardcoal,Power,1,2018,22.960700642782317,Fuelcosts
Gondor,CHP_Coal_Hardcoal,Power,1,2018,22.90891483597449,Fuelcosts
Rohan,CHP_Coal_Hardcoal,Power,1,2018,22.96070064278232,Fuelcosts
Harad,CHP_Coal_Hardcoal,Power,1,2018,22.960700642782317,Fuelcosts
Mordor,CHP_Coal_Hardcoal,Power,1,2018,20.424403184861017,Fuelcosts
DolAmroth,CHP_Coal_Lignite,Power,1,2018,23.640667504564647,Fuelcosts
Gondor,CHP_Coal_Lignite,Power,1,2018,23.640667504564647,Fuelcosts
Rohan,CHP_Coal_Lignite,Power,1,2018,23.640667504564647,Fuelcosts
Harad,CHP_Coal_Lignite,Power,1,2018,23.640667504564647,Fuelcosts
Mordor,CHP_Coal_Lignite,Power,1,2018,23.640667504564647,Fuelcosts
DolAmroth,CHP_Gas_CCGT_Natural,Power,1,2018,31.106622049427727,Fuelcosts
Gondor,CHP_Gas_CCGT_Natural,Power,1,2018,31.106622049427713,Fuelcosts
Rohan,CHP_Gas_CCGT_Natural,Power,1,2018,31.106622049427727,Fuelcosts
Harad,CHP_Gas_CCGT_Natural,Power,1,2018,31.106622049427713,Fuelcosts
Mordor,CHP_Gas_CCGT_Natural,Power,1,2018,31.106622049427713,Fuelcosts
DolAmroth,HLI_Fuelcell,Power,1,2018,758.2978721735999,Fuelcosts
Gondor,HLI_Fuelcell,Power,1,2018,758.2978721735999,Fuelcosts
Rohan,HLI_Fuelcell,Power,1,2018,758.2978721735999,Fuelcosts
Harad,HLI_Fuelcell,Power,1,2018,758.2978721735999,Fuelcosts
Mordor,HLI_Fuelcell,Power,1,2018,758.2978721735999,Fuelcosts
DolAmroth,P_Biomass,Power,1,2018,40.53311572257185,Fuelcosts
Gondor,P_Biomass,Power,1,2018,39.53484110895703,Fuelcosts
Rohan,P_Biomass,Power,1,2018,40.14782371920995,Fuelcosts
Harad,P_Biomass,Power,1,2018,39.913809894917215,Fuelcosts
Mordor,P_Biomass,Power,1,2018,40.165309784832736,Fuelcosts
DolAmroth,P_Coal_Hardcoal,Power,1,2018,19.235964758076413,Fuelcosts
Gondor,P_Coal_Hardcoal,Power,1,2018,19.192579759934496,Fuelcosts
Rohan,P_Coal_Hardcoal,Power,1,2018,19.235964758076413,Fuelcosts
Harad,P_Coal_Hardcoal,Power,1,2018,19.235964758076413,Fuelcosts
Mordor,P_Coal_Hardcoal,Power,1,2018,17.11111111028889,Fuelcosts
DolAmroth,P_Coal_Lignite,Power,1,2018,19.925705468969948,Fuelcosts
Gondor,P_Coal_Lignite,Power,1,2018,19.925705468969948,Fuelcosts
Rohan,P_Coal_Lignite,Power,1,2018,19.925705468969948,Fuelcosts
Harad,P_Coal_Lignite,Power,1,2018,19.925705468969948,Fuelcosts
Mordor,P_Coal_Lignite,Power,1,2018,19.925705468969948,Fuelcosts
DolAmroth,P_Gas_CCGT,Power,1,2018,29.014969884247293,Fuelcosts
Gondor,P_Gas_CCGT,Power,1,2018,29.014969884247286,Fuelcosts
Rohan,P_Gas_CCGT,Power,1,2018,29.014969884247293,Fuelcosts
Harad,P_Gas_CCGT,Power,1,2018,29.014969884247286,Fuelcosts
Mordor,P_Gas_CCGT,Power,1,2018,29.014969884247286,Fuelcosts
DolAmroth,P_Gas_Engines,Power,1,2018,48.08195009245304,Fuelcosts
Gondor,P_Gas_Engines,Power,1,2018,48.081950092453035,Fuelcosts
Rohan,P_Gas_Engines,Power,1,2018,48.08195009245304,Fuelcosts
Harad,P_Gas_Engines,Power,1,2018,48.081950092453035,Fuelcosts
Mordor,P_Gas_Engines,Power,1,2018,48.081950092453035,Fuelcosts
DolAmroth,P_Gas_OCGT,Power,1,2018,44.28600666011574,Fuelcosts
Gondor,P_Gas_OCGT,Power,1,2018,44.28600666011573,Fuelcosts
Rohan,P_Gas_OCGT,Power,1,2018,44.28600666011574,Fuelcosts
Harad,P_Gas_OCGT,Power,1,2018,44.28600666011573,Fuelcosts
Mordor,P_Gas_OCGT,Power,1,2018,44.28600666011573,Fuelcosts
DolAmroth,P_Nuclear,Power,1,2018,7.027027025637837,Fuelcosts
Gondor,P_Nuclear,Power,1,2018,7.027027025637837,Fuelcosts
Rohan,P_Nuclear,Power,1,2018,7.027027025637837,Fuelcosts
Harad,P_Nuclear,Power,1,2018,7.027027025637837,Fuelcosts
Mordor,P_Nuclear,Power,1,2018,7.027027025637837,Fuelcosts
DolAmroth,P_Oil,Power,1,2018,85.95975083428142,Fuelcosts
Gondor,P_Oil,Power,1,2018,85.9597508342814,Fuelcosts
Rohan,P_Oil,Power,1,2018,85.9597508342814,Fuelcosts
Harad,P_Oil,Power,1,2018,85.9597508342814,Fuelcosts
Mordor,P_Oil,Power,1,2018,85.9597508342814,Fuelcosts
DolAmroth,X_Fuel_Cell,Power,1,2018,758.2978721736001,Fuelcosts
Gondor,X_Fuel_Cell,Power,1,2018,758.2978721736001,Fuelcosts
Rohan,X_Fuel_Cell,Power,1,2018,758.2978721736001,Fuelcosts
Harad,X_Fuel_Cell,Power,1,2018,758.2978721736001,Fuelcosts
Mordor,X_Fuel_Cell,Power,1,2018,758.2978721736001,Fuelcosts
DolAmroth,FRT_Rail_Conv,Mobility_Freight,1,2018,26.094924349324206,Fuelcosts
Gondor,FRT_Rail_Conv,Mobility_Freight,1,2018,26.094924349324202,Fuelcosts
Rohan,FRT_Rail_Conv,Mobility_Freight,1,2018,26.094924349324202,Fuelcosts
Harad,FRT_Rail_Conv,Mobility_Freight,1,2018,26.094924349324202,Fuelcosts
Mordor,FRT_Rail_Conv,Mobility_Freight,1,2018,26.094924349324202,Fuelcosts
DolAmroth,FRT_Rail_Electric,Mobility_Freight,1,2018,25.204198607557622,Fuelcosts
Gondor,FRT_Rail_Electric,Mobility_Freight,1,2018,23.65143017570388,Fuelcosts
Rohan,FRT_Rail_Electric,Mobility_Freight,1,2018,29.972140691890864,Fuelcosts
Harad,FRT_Rail_Electric,Mobility_Freight,1,2018,22.489745685963324,Fuelcosts
Mordor,FRT_Rail_Electric,Mobility_Freight,1,2018,24.91694044530989,Fuelcosts
DolAmroth,FRT_Road_BEV,Mobility_Freight,1,2018,159.56274055493776,Fuelcosts
Gondor,FRT_Road_BEV,Mobility_Freight,1,2018,149.73247416592898,Fuelcosts
Rohan,FRT_Road_BEV,Mobility_Freight,1,2018,189.7476283043665,Fuelcosts
Harad,FRT_Road_BEV,Mobility_Freight,1,2018,142.37808199780878,Fuelcosts
Mordor,FRT_Road_BEV,Mobility_Freight,1,2018,157.7441665812635,Fuelcosts
DolAmroth,FRT_Road_H2,Mobility_Freight,1,2018,1063.854,Fuelcosts
Gondor,FRT_Road_H2,Mobility_Freight,1,2018,1063.854,Fuelcosts
Rohan,FRT_Road_H2,Mobility_Freight,1,2018,1063.854,Fuelcosts
Harad,FRT_Road_H2,Mobility_Freight,1,2018,1063.854,Fuelcosts
Mordor,FRT_Road_H2,Mobility_Freight,1,2018,1063.854,Fuelcosts
DolAmroth,FRT_Road_ICE,Mobility_Freight,1,2018,103.87376292268802,Fuelcosts
Gondor,FRT_Road_ICE,Mobility_Freight,1,2018,103.87376292268799,Fuelcosts
Rohan,FRT_Road_ICE,Mobility_Freight,1,2018,103.87376292268799,Fuelcosts
Harad,FRT_Road_ICE,Mobility_Freight,1,2018,103.87376292268799,Fuelcosts
Mordor,FRT_Road_ICE,Mobility_Freight,1,2018,103.87376292268799,Fuelcosts
DolAmroth,FRT_Road_OH,Mobility_Freight,1,2018,29.456852647423,Fuelcosts
Gondor,FRT_Road_OH,Mobility_Freight,1,2018,27.642088702539205,Fuelcosts
Rohan,FRT_Road_OH,Mobility_Freight,1,2018,35.029280067017154,Fuelcosts
Harad,FRT_Road_OH,Mobility_Freight,1,2018,26.28439551142051,Fuelcosts
Mordor,FRT_Road_OH,Mobility_Freight,1,2018,29.1211259897794,Fuelcosts
DolAmroth,FRT_Road_PHEV,Mobility_Freight,1,2018,114.52186592454096,Fuelcosts
Gondor,FRT_Road_PHEV,Mobility_Freight,1,2018,112.46854395627064,Fuelcosts
Rohan,FRT_Road_PHEV,Mobility_Freight,1,2018,120.82681135256864,Fuelcosts
Harad,FRT_Road_PHEV,Mobility_Freight,1,2018,110.9323765316563,Fuelcosts
Mordor,FRT_Road_PHEV,Mobility_Freight,1,2018,114.14200664674509,Fuelcosts
DolAmroth,FRT_Ship_Bio,Mobility_Freight,1,2018,17.96372563107468,Fuelcosts
Gondor,FRT_Ship_Bio,Mobility_Freight,1,2018,17.66265131378916,Fuelcosts
Rohan,FRT_Ship_Bio,Mobility_Freight,1,2018,17.847523610823256,Fuelcosts
Harad,FRT_Ship_Bio,Mobility_Freight,1,2018,17.776946285282357,Fuelcosts
Mordor,FRT_Ship_Bio,Mobility_Freight,1,2018,17.852797315270493,Fuelcosts
DolAmroth,FRT_Ship_Conv,Mobility_Freight,1,2018,16.90208587796062,Fuelcosts
Gondor,FRT_Ship_Conv,Mobility_Freight,1,2018,16.90208587796061,Fuelcosts
Rohan,FRT_Ship_Conv,Mobility_Freight,1,2018,16.90208587796061,Fuelcosts
Harad,FRT_Ship_Conv,Mobility_Freight,1,2018,16.90208587796061,Fuelcosts
Mordor,FRT_Ship_Conv,Mobility_Freight,1,2018,16.90208587796061,Fuelcosts
DolAmroth,PSNG_Air_Bio,Mobility_Passenger,1,2018,53.820138345197186,Fuelcosts
Gondor,PSNG_Air_Bio,Mobility_Passenger,1,2018,52.91810600840498,Fuelcosts
Rohan,PSNG_Air_Bio,Mobility_Passenger,1,2018,53.4719918117685,Fuelcosts
Harad,PSNG_Air_Bio,Mobility_Passenger,1,2018,53.26053893708894,Fuelcosts
Mordor,PSNG_Air_Bio,Mobility_Passenger,1,2018,53.487792069953834,Fuelcosts
DolAmroth,PSNG_Air_Conv,Mobility_Passenger,1,2018,40.511533984494,Fuelcosts
Gondor,PSNG_Air_Conv,Mobility_Passenger,1,2018,40.511533984493994,Fuelcosts
Rohan,PSNG_Air_Conv,Mobility_Passenger,1,2018,40.511533984493994,Fuelcosts
Harad,PSNG_Air_Conv,Mobility_Passenger,1,2018,40.511533984493994,Fuelcosts
Mordor,PSNG_Air_Conv,Mobility_Passenger,1,2018,40.511533984493994,Fuelcosts
DolAmroth,PSNG_Air_H2,Mobility_Passenger,1,2018,464.1164246267998,Fuelcosts
Gondor,PSNG_Air_H2,Mobility_Passenger,1,2018,464.1164246267998,Fuelcosts
Rohan,PSNG_Air_H2,Mobility_Passenger,1,2018,464.1164246267998,Fuelcosts
Harad,PSNG_Air_H2,Mobility_Passenger,1,2018,464.1164246267998,Fuelcosts
Mordor,PSNG_Air_H2,Mobility_Passenger,1,2018,464.1164246267998,Fuelcosts
DolAmroth,PSNG_Rail_Conv,Mobility_Passenger,1,2018,22.013170961977764,Fuelcosts
Gondor,PSNG_Rail_Conv,Mobility_Passenger,1,2018,22.013170961977753,Fuelcosts
Rohan,PSNG_Rail_Conv,Mobility_Passenger,1,2018,22.013170961977753,Fuelcosts
Harad,PSNG_Rail_Conv,Mobility_Passenger,1,2018,22.013170961977753,Fuelcosts
Mordor,PSNG_Rail_Conv,Mobility_Passenger,1,2018,22.013170961977753,Fuelcosts
DolAmroth,PSNG_Rail_Electric,Mobility_Passenger,1,2018,20.112950490118205,Fuelcosts
Gondor,PSNG_Rail_Electric,Mobility_Passenger,1,2018,18.873841281419615,Fuelcosts
Rohan,PSNG_Rail_Electric,Mobility_Passenger,1,2018,23.91776827365965,Fuelcosts
Harad,PSNG_Rail_Electric,Mobility_Passenger,1,2018,17.946817058547328,Fuelcosts
Mordor,PSNG_Rail_Electric,Mobility_Passenger,1,2018,19.883718476629852,Fuelcosts
DolAmroth,PSNG_Road_BEV,Mobility_Passenger,1,2018,24.671885934545006,Fuelcosts
Gondor,PSNG_Road_BEV,Mobility_Passenger,1,2018,23.151911971874732,Fuelcosts
Rohan,PSNG_Road_BEV,Mobility_Passenger,1,2018,29.339129082355836,Fuelcosts
Harad,PSNG_Road_BEV,Mobility_Passenger,1,2018,22.014762258484723,Fuelcosts
Mordor,PSNG_Road_BEV,Mobility_Passenger,1,2018,24.390694664665958,Fuelcosts
DolAmroth,PSNG_Road_H2,Mobility_Passenger,1,2018,161.56799988120008,Fuelcosts
Gondor,PSNG_Road_H2,Mobility_Passenger,1,2018,161.56799988120008,Fuelcosts
Rohan,PSNG_Road_H2,Mobility_Passenger,1,2018,161.56799988120008,Fuelcosts
Harad,PSNG_Road_H2,Mobility_Passenger,1,2018,161.56799988120008,Fuelcosts
Mordor,PSNG_Road_H2,Mobility_Passenger,1,2018,161.56799988120008,Fuelcosts
DolAmroth,PSNG_Road_ICE,Mobility_Passenger,1,2018,46.60164626970425,Fuelcosts
Gondor,PSNG_Road_ICE,Mobility_Passenger,1,2018,46.60164626970423,Fuelcosts
Rohan,PSNG_Road_ICE,Mobility_Passenger,1,2018,46.60164626970423,Fuelcosts
Harad,PSNG_Road_ICE,Mobility_Passenger,1,2018,46.60164626970423,Fuelcosts
Mordor,PSNG_Road_ICE,Mobility_Passenger,1,2018,46.60164626970423,Fuelcosts
DolAmroth,PSNG_Road_PHEV,Mobility_Passenger,1,2018,36.121497761636185,Fuelcosts
Gondor,PSNG_Road_PHEV,Mobility_Passenger,1,2018,35.47385668188972,Fuelcosts
Rohan,PSNG_Road_PHEV,Mobility_Passenger,1,2018,38.11014918983385,Fuelcosts
Harad,PSNG_Road_PHEV,Mobility_Passenger,1,2018,34.9893320214018,Fuelcosts
Mordor,PSNG_Road_PHEV,Mobility_Passenger,1,2018,36.001685829252935,Fuelcosts
DolAmroth,X_Methanation,Gas_Synth,1,2018,594.0000001188001,Fuelcosts
Gondor,X_Methanation,Gas_Synth,1,2018,594.0000001188001,Fuelcosts
Rohan,X_Methanation,Gas_Synth,1,2018,594.0000001188001,Fuelcosts
Harad,X_Methanation,Gas_Synth,1,2018,594.0000001188001,Fuelcosts
